name,latitude,longitude,altitude_km,dist_from_equator,risk_level
STARLINK-11597 [DTC],-41.87023170819413,20.37843687903575,366.10024956216836,41.87023170819413,Medium
STARLINK-11591 [DTC],-41.03503707830636,59.27080826912405,366.423747892178,41.03503707830636,Medium
STARLINK-32955,13.38317385091278,-35.242311544074894,481.89166853930027,13.38317385091278,Medium
STARLINK-32945,37.383220807660145,-75.00748135566,485.90577509434684,37.383220807660145,Medium
STARLINK-32941,-14.13384090855149,138.25399365173118,445.9168444817769,14.13384090855149,Medium
STARLINK-32942,42.6876835147756,-120.74968738091191,486.7738319057781,42.6876835147756,Medium
STARLINK-32947,-42.19990319053002,54.45960036597932,495.4392567452143,42.19990319053002,Medium
STARLINK-32961,12.542289548654537,173.52243285807808,482.32758438346565,12.542289548654537,Medium
STARLINK-32948,36.72285312181913,-147.60078101158686,485.7519820997454,36.72285312181913,Medium
STARLINK-32957,-11.48047341697235,147.37451079987432,484.62918518625435,11.48047341697235,Medium
SUPERVIEW NEO-1 03,11.900107052785671,142.73071524493236,502.891357179095,11.900107052785671,Medium
SUPERVIEW NEO-1 04,14.687509023018599,143.11848892295242,503.0051974019963,14.687509023018599,Medium
PROGRESS-MS 30,25.90483995294145,-173.41644462086748,417.00215814458033,25.90483995294145,Medium
COSMOS 2584 [GLONASS-K2],55.791595150157136,171.2246712747597,19153.67442627693,55.791595150157136,High
STARLINK-11609 [DTC],-20.770521471454554,117.91790131290038,359.2585731305823,20.770521471454554,Medium
STARLINK-11604 [DTC],-18.944528941524293,-16.453502287325534,359.4191131579553,18.944528941524293,Medium
STARLINK-11605 [DTC],-36.65534951677086,89.32639849088034,363.88316552851035,36.65534951677086,Medium
STARLINK-11610 [DTC],-43.14886750963812,50.25296907804042,367.1956467830531,43.14886750963812,Medium
STARLINK-11613 [DTC],-35.62748352127494,11.835545261099208,364.7136641330278,35.62748352127494,Medium
STARLINK-11616 [DTC],23.677719692485777,-66.54008902214944,355.48158599275206,23.677719692485777,Medium
STARLINK-11611 [DTC],36.120123198443146,-167.36319686597713,357.9627901722899,36.120123198443146,Medium
STARLINK-11628 [DTC],18.792575658449987,162.90182240293814,356.3539832933605,18.792575658449987,Medium
STARLINK-11607 [DTC],36.63459025656445,-91.06143162947407,358.9123832963815,36.63459025656445,Medium
STARLINK-11522 [DTC],43.154916465044394,-129.67382296709923,359.51188837818205,43.154916465044394,Medium
STARLINK-11503 [DTC],0.6150622253687072,-39.40845522753461,355.03220492780105,0.6150622253687072,Low
STARLINK-11579 [DTC],20.512558972211753,-62.18991760800206,356.10656439484933,20.512558972211753,Medium
STARLINK-11581 [DTC],-0.41381856231305,141.2510924911132,355.2213145806619,0.41381856231305,Low
STARLINK-32949,11.051018164236838,175.7589450151749,443.11438995097285,11.051018164236838,Medium
STARLINK-32952,-38.33253823558285,112.49493287289496,493.074249340427,38.33253823558285,Medium
STARLINK-32936,-42.19310783077928,94.83823061104967,494.93965342772924,42.19310783077928,Medium
STARLINK-32937,-29.546437739044496,126.69218186987911,451.1592194432385,29.546437739044496,Medium
STARLINK-32939,-30.03837040370818,22.17284823884674,451.10604440620284,30.03837040370818,Medium
STARLINK-32919,33.46632964663062,-151.52480923054748,447.0439704247452,33.46632964663062,Medium
STARLINK-32876,41.7383797561652,-88.5405844655813,447.721394969972,41.7383797561652,Medium
STARLINK-32915,-43.03906710669698,85.21210082549398,495.3703995204216,43.03906710669698,Medium
SEDNA-2,27.12641983787241,104.72979439823813,556.6795311328324,27.12641983787241,Medium
TJS-15,-0.13651957794457265,90.24862764420585,35791.175367663454,0.13651957794457265,Low
QIANFAN-73,-81.42990871347013,14.731165154232324,1088.7026412065097,81.42990871347013,High
QIANFAN-74,-1.104594323493872,21.34044915609034,1064.5634020930975,1.104594323493872,Low
QIANFAN-75,58.57767329314939,23.24838789109864,1081.785626265635,58.57767329314939,High
QIANFAN-76,78.9432788194929,26.762743125495575,1087.209928325933,78.9432788194929,High
QIANFAN-77,-86.51764623525519,-142.0031918187658,929.6860668216459,86.51764623525519,High
QIANFAN-78,-58.73024909246219,-156.8942714743298,1089.3472625055583,58.73024909246219,High
QIANFAN-79,81.1919407848247,-165.01345644354285,1090.2160137698872,81.1919407848247,High
QIANFAN-80,-34.50103172522556,20.555792865117255,1054.40346741312,34.50103172522556,Medium
QIANFAN-81,1.4289609305482927,-158.6963114776431,1050.0388794276246,1.4289609305482927,Low
QIANFAN-82,-41.53633079623719,20.46395334043793,1076.423309454419,41.53633079623719,Medium
QIANFAN-83,20.46145407372436,21.88066402919962,1028.3062362726266,20.46145407372436,Medium
QIANFAN-84,1.4981148261744601,-158.5318051217476,1078.4544462554181,1.4981148261744601,Low
QIANFAN-85,-19.242260907639032,-158.27866081659732,1078.1136031272274,19.242260907639032,Medium
QIANFAN-86,83.52853325439911,-167.73879402696062,1067.2348115759728,83.52853325439911,High
QIANFAN-87,-63.45452528863265,19.314991678240037,1082.0884531681959,63.45452528863265,High
QIANFAN-88,-88.21114409810514,-124.22632377241973,1104.139463852159,88.21114409810514,High
QIANFAN-89,38.73067556583381,22.29538203487231,1073.9202545163032,38.73067556583381,Medium
QIANFAN-90,-78.55971442254823,-153.532629144416,1091.3511887856214,78.55971442254823,High
PUNCH-NFI (SMEX 15A),-12.347026263222288,31.370803376879476,651.0023519228222,12.347026263222288,Medium
PUNCH-WFI 1 (SMEX 15B),-55.85529690326814,41.45942651072567,663.5878686058063,55.85529690326814,High
PUNCH-WFI 3 (SMEX 15D),-24.231553371934673,-154.0426224339318,657.981514775772,24.231553371934673,Medium
PUNCH-WFI 2 (SMEX 15C),67.0025992683718,-131.36117964362293,667.8630559428648,67.0025992683718,High
SPHEREX (MIDEX 9),-52.00005592182536,39.713365381160955,665.2574869162804,52.00005592182536,High
STARLINK-11602 [DTC],-21.992159567706747,56.66468694710353,359.6632306290581,21.992159567706747,Medium
STARLINK-11617 [DTC],-37.15408947650019,84.99576518470761,365.6929890134405,37.15408947650019,Medium
STARLINK-11618 [DTC],37.037090628717955,-95.78467816311388,358.7761004134285,37.037090628717955,Medium
STARLINK-11646 [DTC],38.26701000413863,-26.75870761516397,352.1815818553282,38.26701000413863,Medium
STARLINK-11622 [DTC],-1.9713046953676931,33.33445985537312,354.5619150444068,1.9713046953676931,Low
STARLINK-11642 [DTC],-35.024034061801274,162.57067234771816,361.83282824654805,35.024034061801274,Medium
STARLINK-11639 [DTC],1.266347605567937,-147.8655037648098,354.73601074882936,1.266347605567937,Low
STARLINK-11637 [DTC],1.8688679729416156,29.2480565914555,354.81760958511853,1.8688679729416156,Low
STARLINK-11647 [DTC],21.059962469982455,-125.04796903781521,356.5905426418238,21.059962469982455,Medium
STARLINK-11643 [DTC],-18.78973927056823,-170.4135020010066,359.2822850534651,18.78973927056823,Medium
STARLINK-11635 [DTC],43.123182379247474,-56.563215293737876,359.85017279109115,43.123182379247474,Medium
STARLINK-11636 [DTC],-43.09545117533163,124.96154750599709,366.0287509299198,43.09545117533163,Medium
STARLINK-11631 [DTC],18.99829785951596,9.76519737460674,355.7532099735598,18.99829785951596,Medium
STARLINK-32946,23.50694907052963,-96.09675179449704,482.81638802852757,23.50694907052963,Medium
STARLINK-32960,3.7240746914316407,48.454656573907535,482.2894856595546,3.7240746914316407,Low
STARLINK-32904,17.92220256030077,-107.9081957370015,482.67783099972394,17.92220256030077,Medium
STARLINK-32931,-40.65814309611435,118.58356634238596,494.34473850931954,40.65814309611435,Medium
STARLINK-32934,-5.92348686461253,-134.34993645065913,483.4816754273678,5.92348686461253,Low
STARLINK-32938,-32.2093316355657,94.49950084153893,491.37606784152536,32.2093316355657,Medium
STARLINK-32935,39.76539446780204,-9.966664046918122,486.18554046430194,39.76539446780204,Medium
STARLINK-32930,30.554859710230556,13.514547287933746,484.69768170277024,30.554859710230556,Medium
CREW DRAGON 10,25.90483995294145,-173.41644462086748,417.00215814458033,25.90483995294145,Medium
QPS-SAR-9,-17.020177605374485,-122.52224535816197,575.4568507589829,17.020177605374485,Medium
2025-051A,-32.36342123439751,-76.7566547224222,506.78136627046075,32.36342123439751,Medium
2025-051B,-66.26000934429543,81.61572424706395,509.6991307717975,66.26000934429543,High
JINJUSAT-1B,5.95702177814718,-82.69160878082693,508.88726116381787,5.95702177814718,Low
NUSHSAT1,-21.349944425776012,-86.37792415274276,513.8421823102037,21.349944425776012,Medium
IOD-1,-72.61740871222749,-107.90954035937501,523.174467355949,72.61740871222749,High
2025-052D,52.06312516473675,-74.00764696734656,513.332161202387,52.06312516473675,High
2025-052E,55.165009989140025,-72.84446655871018,513.9055254295316,55.165009989140025,High
2025-052F,66.3553215336997,-66.35386384442285,515.8672999745453,66.3553215336997,High
BOTSAT-1,-82.45073294076302,-161.84350086891666,538.0585804707548,82.45073294076302,High
2025-052H,51.84031429609037,86.85128418571801,510.5923637388313,51.84031429609037,High
2025-052J,50.221817551775366,87.38909052118943,510.1729228910278,50.221817551775366,High
2025-052K,49.586703326843434,87.5893361512957,510.0420457841805,49.586703326843434,Medium
AEROCUBE 18A,55.81801590983079,-72.65804337401799,520.1405081195386,55.81801590983079,High
2025-052M,37.02619962097891,90.58143550356533,513.3286439615921,37.02619962097891,Medium
AEROCUBE 18B,82.59523563967042,4.174626636449517,522.5296266436866,82.59523563967042,High
DROID.002,76.31314522013218,-51.53288141922013,522.1434301845389,76.31314522013218,High
TOMORROW-S6,-12.715073029940967,97.96658999850837,513.3891744325957,12.715073029940967,Medium
2025-052S,-36.019647019994665,101.65969914861871,523.3405170205527,36.019647019994665,Medium
CLARITY-1,-81.72889300959844,-147.01357539573772,539.7210127041257,81.72889300959844,High
2025-052U,-36.09909859726793,101.63440456861991,523.4119668523502,36.09909859726793,Medium
2025-052V,-65.27144861150029,112.5947089867448,537.4931470970764,65.27144861150029,High
ION SCV-017,-39.95162773191364,-90.10123821918882,532.6323156706299,39.95162773191364,Medium
M-SEL/CORTEZ,16.277188624926875,94.04375497652029,508.2360881641902,16.277188624926875,Medium
SPHINX/FRAZIER,-68.24829660151043,115.21442425093913,538.020313642235,68.24829660151043,High
LIZZIESAT-3 (LS-3),53.391513796702284,-73.81979798425566,522.8595366821763,53.391513796702284,High
TOMORROW-S5,9.57854429828826,-82.55181386710431,519.3289080000999,9.57854429828826,Low
OTP-2,-71.24118246688022,-106.33398024673839,543.170482290756,71.24118246688022,High
ORBASTRO-TR5,76.23949018781781,-51.963368003509004,524.0066742535741,76.23949018781781,High
2025-052AD,53.56206246620977,86.14420058567482,511.75628793491325,53.56206246620977,High
2025-052AE,41.04114073887562,89.77909780709723,508.65518862654767,41.04114073887562,Medium
2025-052AF,30.518467528464118,91.87416048153027,506.54454203387905,30.518467528464118,Medium
AL MUNTHER,-11.3331805069989,97.67644167933379,510.2144715279037,11.3331805069989,Medium
2025-052AH,-77.69931629307766,-120.37878073542404,543.5869012936699,77.69931629307766,High
HERMES-1,-13.34052393325879,97.81136771083435,518.4609156325527,13.34052393325879,Medium
HERMES-2,-68.93695868261311,116.02754130563298,531.5278047477204,68.93695868261311,High
PANDORE,-76.42739096990464,-118.08605647707137,620.9214772854101,76.42739096990464,High
BUCCANEER MM,-53.89159039013385,-94.77361030942922,616.5021403512053,53.89159039013385,High
LEMUR-2-LEIA-PHILIP,25.98634314301533,92.15363076434029,589.4774389239086,25.98634314301533,Medium
EZIE-A,42.463523977542685,88.8749869245139,593.1183812224511,42.463523977542685,Medium
LEMUR-2-LIA-MARTIN,80.92437097840767,-26.28607015668186,601.7626999728734,80.92437097840767,High
EZIE-C,52.516286487319164,85.8215889153887,595.219584112551,52.516286487319164,High
EZIE-B,63.846774310482154,80.02763023094879,598.3282717247705,63.846774310482154,High
UVSQ-SAT NG,62.728816532397786,80.77972048761524,597.8078216241626,62.728816532397786,High
ARVAKER-1,18.793529020426284,93.31408918220203,590.9582557650433,18.793529020426284,Medium
ICEYE-X48,77.95595964655507,56.731395883699896,600.5721754341939,77.95595964655507,High
YAM-8,-75.52529467926342,128.3665276130606,573.6676966508818,75.52529467926342,High
ICEYE-X50,-74.7174119366716,-113.5413519955619,616.4353259661143,74.7174119366716,High
FIRESAT 0 (MUSAT 4),25.299788907658723,-80.31604500966543,592.6319374066121,25.299788907658723,Medium
ICEYE-X51,-60.757819427973594,110.01296475946702,610.8993345690761,60.757819427973594,High
ICEYE-X46,-41.923268306882406,-90.91397166649124,605.5712603396903,41.923268306882406,Medium
LEMUR-2-DELOITTE-1,-59.02158784261413,109.10942211187938,610.1758538197194,59.02158784261413,High
2025-052BC,-55.4365274417434,-95.26681655174859,611.4128556254116,55.4365274417434,High
LEMUR-2-EMERSONROSE,65.20383252791497,79.15249017645878,596.598100983981,65.20383252791497,High
LEMUR-2-MARACHE-FRAN,19.776467004710643,-81.04119738931941,585.6016584173863,19.776467004710643,Medium
SOAP,36.453223281410224,90.3754514131378,591.295211567881,36.453223281410224,Medium
LEMUR-2-THEFALCONER,55.773603003843654,84.66761100925432,595.4327690299627,55.773603003843654,High
STARLINK-11654 [DTC],-41.24140356893095,-66.05404880996346,360.9659177447826,41.24140356893095,Medium
STARLINK-11659 [DTC],-29.139386767108444,-33.38752533880293,356.0885618547057,29.139386767108444,Medium
STARLINK-11653 [DTC],-11.01830601525571,-164.63936962936435,357.148807517453,11.01830601525571,Medium
STARLINK-11641 [DTC],-3.890709958769069,-1.1697788519026313,344.3135822949958,3.890709958769069,Low
STARLINK-11638 [DTC],13.914596782201826,18.240890608094645,352.9667519558999,13.914596782201826,Medium
STARLINK-11614 [DTC],-11.430938697925038,-164.16854573517605,351.89234298598456,11.430938697925038,Medium
STARLINK-11620 [DTC],39.75652956262654,121.08474639364945,359.96285652766204,39.75652956262654,Medium
STARLINK-11619 [DTC],-40.565816197101235,-110.84447941663139,346.81167539047397,40.565816197101235,Medium
STARLINK-11621 [DTC],-42.59661365795282,-75.49438235433661,347.3382415791465,42.59661365795282,Medium
STARLINK-11615 [DTC],40.25830888451234,119.04002534124075,338.96058697728205,40.25830888451234,Medium
STARLINK-11608 [DTC],27.460786269536605,149.87273518183443,335.3188506699767,27.460786269536605,Medium
STARLINK-11623 [DTC],27.32816921866124,150.08808741346934,352.1219125949755,27.32816921866124,Medium
STARLINK-11612 [DTC],8.607383871496822,174.16459645406403,350.0680112234719,8.607383871496822,Low
STARLINK-33660,-1.9725414046910523,-148.92115768319218,482.9182817734927,1.9725414046910523,Low
STARLINK-33611,2.619203997941843,27.87339702758133,482.48485151981663,2.619203997941843,Low
STARLINK-33646,14.069765084001265,44.00369580104615,482.3579431351872,14.069765084001265,Medium
STARLINK-33665,25.441197393444,177.71861928876191,483.1780701016762,25.441197393444,Medium
STARLINK-33603,12.464900983753774,-164.62211452866384,482.03906693738736,12.464900983753774,Medium
STARLINK-33669,42.52950765633422,130.28078356232996,486.8090133991186,42.52950765633422,Medium
STARLINK-33673,-6.09611208935404,17.694613191274374,444.10313566387873,6.09611208935404,Low
STARLINK-33662,-14.631923584980038,12.433459031238776,485.76689212948673,14.631923584980038,Medium
STARLINK-33613,-25.069518542026245,-121.18181371397463,488.46329262365975,25.069518542026245,Medium
STARLINK-33680,37.692543118283815,83.87730533622472,486.038320576083,37.692543118283815,Medium
COSMOS 2585,-26.855790033736707,176.8475067383376,1500.4142498147125,26.855790033736707,Medium
COSMOS 2586,-31.329426424580205,-11.601788577105019,1520.443094315938,31.329426424580205,Medium
COSMOS 2587,82.33075668135248,69.69816312110324,1496.4552935528416,82.33075668135248,High
2025-055A,10.229757695289571,-24.060780183687655,528.8805515704207,10.229757695289571,Medium
2025-055B,-2.8176165810028833,-22.344793630668303,526.0057503851674,2.8176165810028833,Low
2025-055C,0.13827815766223273,-22.724501302304876,525.4871977075665,0.13827815766223273,Low
2025-055D,-46.19954891219005,-14.760167430882259,547.2428086160907,46.19954891219005,Medium
2025-055E,-78.209738112794,117.70579460509657,566.4475305481467,78.209738112794,High
2025-055F,7.051733308322595,158.16855273638794,551.0887672479304,7.051733308322595,Low
2025-055G,56.823711220803894,169.06718968568157,540.5745883081687,56.823711220803894,High
2025-055H,-44.503956878293735,-15.078013736841402,538.1871667272401,44.503956878293735,Medium
KINEIS-4E,52.16494563841712,158.61496297663368,661.0341520143501,52.16494563841712,High
KINEIS-4C,38.45580730289936,-37.97014486265036,658.0503171569138,38.45580730289936,Medium
KINEIS-4D,59.95661089267592,-45.55483134636654,662.0799802469054,59.95661089267592,High
KINEIS-4A,-32.66888198956157,143.17804728319334,668.1049519321344,32.66888198956157,Medium
KINEIS-4B,-45.78739073949141,-23.406314250669514,671.1757559793297,45.78739073949141,Medium
STARLINK-11568 [DTC],-11.566439946134771,142.540243379847,356.57258186126603,11.566439946134771,Medium
STARLINK-11575 [DTC],-7.745582783496157,-16.134158149261744,356.4832468533018,7.745582783496157,Low
STARLINK-11585 [DTC],-42.026545892662824,81.35303613144272,366.26681362481355,42.026545892662824,Medium
STARLINK-11587 [DTC],40.87558889329601,-136.82039638316584,357.3997763488899,40.87558889329601,Medium
STARLINK-11589 [DTC],26.470984612124408,-172.02477572730962,355.81630195414033,26.470984612124408,Medium
STARLINK-11650 [DTC],33.63189591060229,-69.49972287237294,358.2328847736784,33.63189591060229,Medium
STARLINK-11648 [DTC],31.171062904120156,-64.496716713976,357.14484514021575,31.171062904120156,Medium
STARLINK-11640 [DTC],12.394971138527248,-37.95598944892224,354.78286342473535,12.394971138527248,Medium
STARLINK-11652 [DTC],-26.9714542073083,8.316784303959095,361.8170928645268,26.9714542073083,Medium
STARLINK-11645 [DTC],42.193491259926844,-99.43477443525904,360.0063601287917,42.193491259926844,Medium
STARLINK-11633 [DTC],7.879025100061004,163.56239900877486,354.37591631142107,7.879025100061004,Low
STARLINK-11593 [DTC],-31.08328763648172,115.21207698554834,364.9540952027951,31.08328763648172,Medium
STARLINK-11588 [DTC],-40.49625561484376,40.9601439471981,365.5987533772115,40.49625561484376,Medium
STARLINK-33671,-31.422379720988893,33.75320449739253,451.4480109513699,31.422379720988893,Medium
STARLINK-33650,9.717983632351077,-12.954474481777972,482.2653982744643,9.717983632351077,Low
STARLINK-33689,-18.853970182501506,18.819495299649816,486.39005240551586,18.853970182501506,Medium
STARLINK-33607,43.11130639764691,-95.32237771606066,489.1849027940309,43.11130639764691,Medium
STARLINK-33619,-41.912019003782476,70.51231808985276,494.6366640772656,41.912019003782476,Medium
STARLINK-33612,-29.898880926773302,140.26529585389255,490.32912470303313,29.898880926773302,Medium
STARLINK-33672,4.947489362312139,-7.7611963927333125,482.30850533624243,4.947489362312139,Low
STARLINK-33625,-41.28645144341484,62.49226386345907,454.7842867852543,41.28645144341484,Medium
STARLINK-33699,39.59648170363924,-125.49592560950192,447.4536946085645,39.59648170363924,Medium
STARLINK-33674,29.180135582968845,-145.58985256152823,483.5189243442218,29.180135582968845,Medium
YUNYAO-1 43,-77.29069067871318,57.93495292773523,568.438690259733,77.29069067871318,High
YUNYAO-1 44,-15.903226433982843,24.07755373394871,536.131941095251,15.903226433982843,Medium
YUNYAO-1 45,1.042072843670588,21.810824805339337,532.6049574294005,1.042072843670588,Low
YUNYAO-1 46,-46.91937944083583,-166.27329685071186,566.0043121555874,46.91937944083583,Medium
YUNYAO-1 47,14.645712254812835,19.933921477762635,532.5335217425711,14.645712254812835,Medium
YUNYAO-1 48,23.2247671173014,18.673001244531672,533.8493663371086,23.2247671173014,Medium
LEMUR-2-UNTITLED-SC,-7.191242512744584,-3.3228703608746364,539.255507572392,7.191242512744584,Low
LEMUR-2-ESPERANZA,-31.492308253285348,-6.9696194589127884,553.2205414520412,31.492308253285348,Medium
LEMUR-2-KREMPEL-BRO2,-70.69301897867231,-160.2427683090655,578.250688419703,70.69301897867231,High
LEMUR-2-THERMORAPTOR,-52.74839499549419,-172.30514477579038,570.3980284777216,52.74839499549419,High
LEMUR-2-NEUROSPICY,-42.13007397018627,-175.5115525116244,563.6162412323133,42.13007397018627,Medium
LEMUR-2-TILLINFINITY,72.7999181071221,22.79970032092419,532.2332452469623,72.7999181071221,High
LEMUR-2-KREMPEL-BRO1,77.17483919853646,142.50266089268388,532.8439165445236,77.17483919853646,High
LEMUR-2-LANGER2SPACE,-5.5350490022934915,178.4050062940829,543.2814299029594,5.5350490022934915,Low
TIANLIAN 2-04,4.708778084160569,80.43998476426634,35845.677975093335,4.708778084160569,Low
STARLINK-32840,-53.241294020528535,-152.81185536941123,466.41970535930307,53.241294020528535,High
STARLINK-32543,43.79426548461262,67.05971007872283,450.8872583522712,43.79426548461262,Medium
STARLINK-33741,31.97363963663371,-39.488459060012765,448.62910155657704,31.97363963663371,Medium
STARLINK-33742,44.716336231479886,65.10321001131126,450.9012277047705,44.716336231479886,Medium
STARLINK-33734,-53.24278970669855,-158.93834351596178,494.19956299822616,53.24278970669855,High
STARLINK-33578,-53.30807770772981,-155.9431070699367,466.40041999611043,53.30807770772981,High
STARLINK-33626,-47.760643906192435,167.52534041929397,464.22356577706483,47.760643906192435,Medium
STARLINK-33657,33.25162961118382,-37.966693130459745,449.28722079140016,33.25162961118382,Medium
STARLINK-33648,-26.942162096702333,-89.30549214774098,455.19056562456154,26.942162096702333,Medium
STARLINK-33614,53.20890062753184,27.669105849443365,452.6575706982347,53.20890062753184,High
STARLINK-33617,-27.80758322309337,-90.9050094632118,455.7054649024458,27.80758322309337,Medium
STARLINK-33618,-44.732256231251704,-115.28736056975801,462.5166525745894,44.732256231251704,Medium
STARLINK-33621,7.9492670160307455,106.56563253940566,447.3024689240838,7.9492670160307455,Low
STARLINK-33539,-35.896157103824976,147.87804179960372,487.1680952478906,35.896157103824976,Medium
STARLINK-33634,-32.188034769340156,140.40492506330727,458.1590289499262,32.188034769340156,Medium
STARLINK-33640,-7.840012533843341,-73.71007549260193,449.55548538207654,7.840012533843341,Low
STARLINK-33636,53.06386100205767,30.38116692724606,453.3008590848611,53.06386100205767,High
STARLINK-33653,27.840586919760057,89.41537670090669,447.9879133382937,27.840586919760057,Medium
STARLINK-33643,6.498487004246359,107.66407484271926,447.5643552808464,6.498487004246359,Low
STARLINK-33633,14.259838442840627,-56.96285778181901,447.1497080309043,14.259838442840627,Medium
STARLINK-33748,-51.01525573174769,-131.13552820420446,493.71656294680395,51.01525573174769,High
STARLINK-33658,-6.380627145947664,-72.60495405442073,449.051601577802,6.380627145947664,Low
STARLINK-33616,-46.21040369908977,-115.15744255097769,491.2333051582063,46.21040369908977,Medium
STARLINK-33571,13.888677298392999,-53.73114026196753,475.07226260036225,13.888677298392999,Medium
STARLINK-33533,48.42731457761777,-10.125675284940224,452.590365300186,48.42731457761777,Medium
STARLINK-33629,-12.725156919546574,122.16818638335809,450.8164584151102,12.725156919546574,Medium
STARLINK-33656,26.56913141940421,90.7059559997106,448.0862561463117,26.56913141940421,Medium
LEMUR-2-BALTO,-1.5828847818115956,-84.0363771759085,586.1097285596965,1.5828847818115956,Low
TJS-16,0.11128317036614266,152.47558919010905,35777.0283706523,0.11128317036614266,Low
STARLINK-33531,-41.3458888770921,-171.72904682934436,455.25815351435176,41.3458888770921,Medium
STARLINK-33652,42.472315688607736,0.1637812190279864,447.14798068754465,42.472315688607736,Medium
STARLINK-33707,-3.9849992949473263,82.5634889412278,444.0191246433294,3.9849992949473263,Low
STARLINK-33668,-0.2515245901850015,-102.38987062441569,443.66376637116434,0.2515245901850015,Low
STARLINK-33676,-24.733409229362668,-131.4550722224297,449.0759324696319,24.733409229362668,Medium
STARLINK-33711,-27.7489171728623,112.34627756189785,451.2902807477545,27.7489171728623,Medium
STARLINK-33708,28.09789598672054,42.847402066605206,445.63751315538286,28.09789598672054,Medium
STARLINK-33690,-39.30096422421925,138.94556782449652,454.1292108745647,39.30096422421925,Medium
STARLINK-33694,37.20644965470811,-48.21773608311925,446.38063621357617,37.20644965470811,Medium
STARLINK-33692,5.666712612984237,-96.07751953021852,482.36217355137063,5.666712612984237,Low
STARLINK-33693,24.38979933969079,-73.30428737980856,444.18532151230755,24.38979933969079,Medium
STARLINK-33677,39.48487411737214,16.12690982642521,447.10016880603035,39.48487411737214,Medium
STARLINK-33647,-41.078463326642655,-166.87015046105705,494.417870068164,41.078463326642655,Medium
STARLINK-33645,-7.3747909965618055,-110.11781872626021,481.4124906171172,7.3747909965618055,Low
STARLINK-33670,20.16351672193802,53.55673851012657,443.47768890425385,20.16351672193802,Medium
STARLINK-33644,-7.711242399712895,-112.1868890572601,444.7087305114887,7.711242399712895,Low
STARLINK-33664,17.530157930841963,-84.27996246895547,443.14162477377215,17.530157930841963,Medium
STARLINK-33649,-13.901315283869161,90.90132720061563,445.6871810024224,13.901315283869161,Medium
STARLINK-33535,-40.780597013876886,141.5126623401509,455.55588289028856,40.780597013876886,Medium
STARLINK-33703,9.316875247374629,-93.86653319489943,443.53914507898793,9.316875247374629,Low
STARLINK-33709,-36.79534372159093,-156.66921136562266,453.572865098076,36.79534372159093,Medium
STARLINK-33698,-7.332698373776162,82.63757370446879,443.59193812428566,7.332698373776162,Low
STARLINK-33606,3.0726265761007867,72.38074925332752,443.3269293309894,3.0726265761007867,Low
STARLINK-33686,11.529713026436669,63.127711615218075,443.2195791710413,11.529713026436669,Medium
STARLINK-33675,33.775482527609526,30.292732029435715,445.7087838102667,33.775482527609526,Medium
STARLINK-33655,1.248132023969131,73.4489784005283,443.82014274299746,1.248132023969131,Low
STARLINK-33608,-29.038349979298037,-141.86102716768764,450.83579213977,29.038349979298037,Medium
STARLINK-33615,43.13895586155738,-16.294686130610657,447.9528185592407,43.13895586155738,Medium
2025-067A,-55.12806487569463,-153.17961074419583,445.94863124786815,55.12806487569463,High
2025-067B,27.94967730229369,99.40839336989913,447.9113504469515,27.94967730229369,Medium
2025-067C,32.620070524514794,94.6400862843595,448.667005539268,32.620070524514794,Medium
2025-067D,36.32150021695792,90.32686938361921,450.19953963520754,36.32150021695792,Medium
TIANPING-3A 02,-42.80218939582055,-178.06720788274595,740.1402527832939,42.80218939582055,Medium
STARLINK-33682,38.09082233616996,57.47253984337011,450.34966494460406,38.09082233616996,Medium
STARLINK-33710,18.028126497878763,35.831672936239094,446.9734178402323,18.028126497878763,Medium
STARLINK-33733,50.618923048799225,86.87316505963078,452.5249294530636,50.618923048799225,High
STARLINK-33638,38.12097354899562,165.81128246530562,453.7129974886113,38.12097354899562,Medium
STARLINK-33726,36.896352310731885,55.75296987872034,450.0666346940971,36.896352310731885,Medium
STARLINK-33681,52.16855553448158,128.03145442719972,452.6407895333809,52.16855553448158,High
STARLINK-33730,2.0664843055254534,-160.05209820220713,447.726791933586,2.0664843055254534,Low
STARLINK-33743,22.293247327344616,-176.24623743649312,447.3802846619916,22.293247327344616,Medium
STARLINK-33715,-18.785963516400983,-144.5987769739413,452.2305906888022,18.785963516400983,Medium
STARLINK-33762,19.495041488402176,37.08342934359726,446.8906863297414,19.495041488402176,Medium
STARLINK-33753,39.5498604554564,163.6205205329937,450.2546684831269,39.5498604554564,Medium
STARLINK-33747,-37.235442231511165,-124.12612037914481,459.4884224732932,37.235442231511165,Medium
STARLINK-33659,0.5078137525922122,-158.89392078180018,447.6867043797456,0.5078137525922122,Low
STARLINK-33746,-52.115397965881755,-51.969298782827885,465.43624085703965,52.115397965881755,High
STARLINK-33799,-50.613908419256,-93.50886848191215,465.52686413020615,50.613908419256,High
STARLINK-33797,-19.837222571577218,-142.9772149177766,452.68194300062333,19.837222571577218,Medium
STARLINK-33798,-22.05328871708516,-142.4410160913584,453.5798456429876,22.05328871708516,Medium
STARLINK-33736,-39.412643079445544,-16.524669395456307,459.90906807636037,39.412643079445544,Medium
STARLINK-33740,-0.6139982824195397,20.663654358571698,446.6741772204383,0.6139982824195397,Low
STARLINK-33763,-18.618264058115567,5.19685442700057,452.16435990753445,18.618264058115567,Medium
